,ID,Start_Lat,Start_Lng,City,State
8547,A-2725147,34.0689,-117.36488999999999,Colton,CA
8548,A-2725148,33.85641,-117.78575,Anaheim,CA
8549,A-2725149,34.75584,-118.79558999999999,Lebec,CA
8550,A-2725150,32.84148,-117.09517,San Diego,CA
8551,A-2725151,34.06736,-117.43113999999998,Bloomington,CA
8552,A-2725152,34.07159,-117.9478,West Covina,CA
8553,A-2725153,34.03067,-117.6067,Ontario,CA
8554,A-2725154,33.88341,-117.53907,Corona,CA
8555,A-2725155,33.753009999999996,-117.45823,Corona,CA
8556,A-2725156,33.753009999999996,-117.45823,Corona,CA
8557,A-2725157,34.23452,-117.42193,San Bernardino,CA
8558,A-2725158,33.97027,-118.37475,Los Angeles,CA
8559,A-2725159,34.15592,-118.44601999999999,Sherman Oaks,CA
8560,A-2725160,33.773224,-117.871803,Santa Ana,CA
8561,A-2725161,33.688,-117.90768999999999,Costa Mesa,CA
8562,A-2725162,33.96646,-118.12146000000001,Downey,CA
8563,A-2725163,33.9781,-118.12723999999999,Los Angeles,CA
8564,A-2725164,33.92007,-118.2696,Los Angeles,CA
8565,A-2725165,33.92007,-118.2696,Los Angeles,CA
8566,A-2725166,33.05677,-117.07128999999999,San Diego,CA
8567,A-2725167,34.07195,-117.8772,West Covina,CA
8568,A-2725168,33.96546,-117.85083999999999,Diamond Bar,CA
8569,A-2725169,32.80592,-117.15123,San Diego,CA
8570,A-2725170,34.02196,-118.27784,Los Angeles,CA
8571,A-2725171,34.067859999999996,-117.4028,Bloomington,CA
8572,A-2725172,33.91179,-117.44708,Riverside,CA
8573,A-2725173,34.03093,-118.16183999999998,Los Angeles,CA
8574,A-2725174,34.03093,-118.16183999999998,Los Angeles,CA
8575,A-2725175,34.273590000000006,-118.93122,Moorpark,CA
8576,A-2725176,34.27397,-118.93043,Moorpark,CA
8577,A-2725177,34.06434,-118.25068999999999,Los Angeles,CA
8578,A-2725178,33.970909999999996,-117.37499,Riverside,CA
8579,A-2725179,33.82165,-117.87626999999999,Anaheim,CA
8580,A-2725180,33.91847,-118.28485,Los Angeles,CA
8581,A-2725181,33.376540000000006,-117.24271999999999,Fallbrook,CA
8582,A-2725182,33.92819,-118.34103,Hawthorne,CA
8583,A-2725183,33.376540000000006,-117.24188000000001,Fallbrook,CA
8584,A-2725184,34.01447,-117.26661000000001,Colton,CA
8585,A-2725185,33.13282,-117.10537,Escondido,CA
8586,A-2725186,34.01447,-117.26661000000001,Colton,CA
8587,A-2725187,34.08724,-117.65454,Ontario,CA
8588,A-2725188,32.71328,-117.14226000000001,San Diego,CA
8589,A-2725189,32.71329,-117.140745,San Diego,CA
8590,A-2725190,32.83903,-117.1463,San Diego,CA
8591,A-2725191,33.99805,-118.36958999999999,Los Angeles,CA
8592,A-2725192,33.99823,-118.36901,Los Angeles,CA
8593,A-2725193,33.9717,-118.21777,Huntington Park,CA
8594,A-2725194,33.92559,-117.42281000000001,Riverside,CA
8595,A-2725195,33.9717,-118.21777,Huntington Park,CA
8596,A-2725196,33.74292,-118.00253000000001,Westminster,CA
8597,A-2725197,33.84657,-118.20536000000001,Long Beach,CA
8598,A-2725198,34.06215,-117.19316,Redlands,CA
8599,A-2725199,34.135459999999995,-117.96663000000001,Duarte,CA
8600,A-2725200,33.92853,-118.23042,Los Angeles,CA
8601,A-2725201,33.82652,-118.20772,Long Beach,CA
8602,A-2725202,34.15573,-118.42777,Sherman Oaks,CA
8603,A-2725203,33.982659999999996,-118.39496000000001,Culver City,CA
8604,A-2725204,34.145022,-117.27868000000001,San Bernardino,CA
8605,A-2725205,32.81641,-117.15923000000001,San Diego,CA
8606,A-2725206,34.144659999999995,-117.27869,San Bernardino,CA
8607,A-2725207,33.87659,-118.06886999999999,Cerritos,CA
8608,A-2725208,34.01375,-117.5501,Mira Loma,CA
8609,A-2725209,34.400459999999995,-118.45848000000001,Newhall,CA
8610,A-2725210,33.201409999999996,-117.1284,Escondido,CA
8611,A-2725211,34.072540000000004,-118.23483,Los Angeles,CA
8612,A-2725212,33.127720000000004,-117.11151000000001,Escondido,CA
8613,A-2725213,33.8078,-118.08161000000001,Long Beach,CA
8614,A-2725214,34.10925,-118.33313000000001,Los Angeles,CA
8615,A-2725215,34.072540000000004,-118.23483,Los Angeles,CA
8616,A-2725216,34.222559999999994,-118.37041,Sun Valley,CA
8617,A-2725217,33.814859999999996,-118.18336000000001,Long Beach,CA
8618,A-2725218,34.06754,-117.55608000000001,Ontario,CA
8619,A-2725219,33.96803,-118.37183,Inglewood,CA
8620,A-2725220,33.86567,-118.1975,Long Beach,CA
8621,A-2725221,34.17667,-118.4683,Van Nuys,CA
8622,A-2725222,34.12117,-117.83276000000001,Glendora,CA
8623,A-2725223,34.23,-118.26061000000001,La Crescenta,CA
8624,A-2725224,34.14865,-118.05401,Arcadia,CA
8625,A-2725225,33.963159999999995,-118.28106000000001,Los Angeles,CA
8626,A-2725226,33.95983,-118.11462,Downey,CA
8627,A-2725227,32.77669,-117.13566000000002,San Diego,CA
8628,A-2725228,33.05247,-117.28858000000001,Encinitas,CA
8629,A-2725229,33.945409999999995,-118.36883,Inglewood,CA
8630,A-2725230,33.95802,-118.36896999999999,Inglewood,CA
8631,A-2725231,34.17667,-118.4683,Van Nuys,CA
8632,A-2725232,33.975770000000004,-118.38524,Los Angeles,CA
8633,A-2725233,33.87648,-118.09898999999999,Cerritos,CA
8634,A-2725234,34.152029999999996,-118.14376000000001,Pasadena,CA
8635,A-2725235,34.03474,-118.34277,Los Angeles,CA
8636,A-2725236,34.11853,-117.84168999999999,Glendora,CA
8637,A-2725237,33.990838000000004,-118.2808,Los Angeles,CA
8638,A-2725238,32.56033,-117.06591999999999,San Ysidro,CA
8639,A-2725239,33.969946,-118.22243999999999,Huntington Park,CA
8640,A-2725240,34.21455,-119.01061999999999,Camarillo,CA
8641,A-2725241,33.969512,-118.22244199999999,Huntington Park,CA
8642,A-2725242,33.87849,-117.65766399999998,Corona,CA
8643,A-2725243,35.167488,-119.002476,Bakersfield,CA
8644,A-2725244,33.14905,-117.33447,Carlsbad,CA
8645,A-2725245,32.56033,-117.06591999999999,San Ysidro,CA
8646,A-2725246,33.332933000000004,-117.23158000000001,Fallbrook,CA
8647,A-2725247,33.332652,-117.23036200000001,Fallbrook,CA
8648,A-2725248,34.631170000000004,-118.15647,Palmdale,CA
8649,A-2725249,34.08807,-118.23595,Los Angeles,CA
8650,A-2725250,33.74269,-117.80138999999998,Tustin,CA
8651,A-2725251,33.742129999999996,-117.8006,Tustin,CA
8652,A-2725252,33.69565,-117.93471000000001,Fountain Valley,CA
8653,A-2725253,34.05405,-118.20365,Los Angeles,CA
8654,A-2725254,33.48592,-117.66601999999999,San Juan Capistrano,CA
8655,A-2725255,33.99601,-118.14553000000001,Los Angeles,CA
8656,A-2725256,34.0137,-118.17226000000001,Los Angeles,CA
8657,A-2725257,34.027609999999996,-117.57053,Ontario,CA
8658,A-2725258,32.56434,-116.95849,San Diego,CA
8659,A-2725259,34.02196,-118.27784,Los Angeles,CA
8660,A-2725260,34.1574,-118.98931999999999,Newbury Park,CA
8661,A-2725261,33.854,-117.94633999999999,Anaheim,CA
8662,A-2725262,34.158873,-119.02893799999998,Camarillo,CA
8663,A-2725263,34.15331,-118.27743999999998,Glendale,CA
8664,A-2725264,34.03226,-118.1858,Los Angeles,CA
8665,A-2725265,34.03226,-118.1858,Los Angeles,CA
8666,A-2725266,34.07907,-118.28938000000001,Los Angeles,CA
8667,A-2725267,34.067440000000005,-117.56363999999999,Ontario,CA
8668,A-2725268,34.09713,-118.31396000000001,Los Angeles,CA
8669,A-2725269,33.80621,-117.23431000000001,Perris,CA
8670,A-2725270,33.72933,-117.7766,Irvine,CA
8671,A-2725271,33.099109999999996,-116.46943,Warner Springs,CA
8672,A-2725272,33.099309999999996,-116.46892,Julian,CA
8673,A-2725273,34.155409999999996,-118.29393,Los Angeles,CA
8674,A-2725274,34.156411,-118.303927,Los Angeles,CA
8675,A-2725275,34.03702,-118.28867,Los Angeles,CA
8676,A-2725276,33.98635,-118.28025,Los Angeles,CA
8677,A-2725277,33.94545,-118.30903,Los Angeles,CA
8678,A-2725278,33.94545,-118.30903,Los Angeles,CA
8679,A-2725279,34.10614,-117.87268999999999,Glendora,CA
8680,A-2725280,33.87334,-118.20711999999999,Compton,CA
8681,A-2725281,34.23487,-118.41216000000001,Pacoima,CA
8682,A-2725282,33.92848,-118.28931999999999,Los Angeles,CA
8683,A-2725283,34.07105,-118.26451000000002,Los Angeles,CA
8684,A-2725284,34.15952,-118.46386000000001,Sherman Oaks,CA
8685,A-2725285,34.00262,-117.88596000000001,Rowland Heights,CA
8686,A-2725286,33.87659,-118.06886999999999,Cerritos,CA
8687,A-2725287,33.85907,-118.28963999999999,Gardena,CA
8688,A-2725288,33.69565,-117.93471000000001,Fountain Valley,CA
8689,A-2725289,33.68765,-117.89473000000001,Costa Mesa,CA
8690,A-2725290,34.02556,-118.20641,Los Angeles,CA
8691,A-2725291,33.86958,-117.67173000000001,Corona,CA
8692,A-2725292,32.975159999999995,-117.25118,Del Mar,CA
8693,A-2725293,34.1356,-117.58089,Rancho Cucamonga,CA
8694,A-2725294,33.86589,-117.87875,Placentia,CA
8695,A-2725295,33.000462,-117.25747,Solana Beach,CA
8696,A-2725296,34.09559,-118.2441,Los Angeles,CA
8697,A-2725297,34.006065,-117.90180900000001,La Puente,CA
8698,A-2725298,33.69612,-117.08483999999999,Winchester,CA
8699,A-2725299,34.00683,-117.06671999999999,Yucaipa,CA
8700,A-2725300,34.282692,-118.468727,Mission Hills,CA
8701,A-2725301,33.89775,-117.47803,Riverside,CA
8702,A-2725302,34.00816,-118.15808999999999,Los Angeles,CA
8703,A-2725303,34.0762,-117.62108,Ontario,CA
8704,A-2725304,33.51957,-117.16081000000001,Temecula,CA
8705,A-2725305,34.00071,-117.84493,Walnut,CA
8706,A-2725306,32.94999,-117.10723999999999,San Diego,CA
8707,A-2725307,33.90312,-118.06241999999999,Norwalk,CA
8708,A-2725308,34.15592,-118.44601999999999,Sherman Oaks,CA
8709,A-2725309,34.044140000000006,-117.98893000000001,La Puente,CA
8710,A-2725310,33.857929999999996,-117.37454,Riverside,CA
8711,A-2725311,33.857929999999996,-117.37454,Riverside,CA
8712,A-2725312,34.167559999999995,-118.61456000000001,Woodland Hills,CA
8713,A-2725313,34.135459999999995,-117.96663000000001,Duarte,CA
8714,A-2725314,33.960708000000004,-117.024528,Beaumont,CA
8715,A-2725315,33.915915999999996,-118.078772,Norwalk,CA
8716,A-2725316,33.851816,-117.876566,Anaheim,CA
8717,A-2725317,34.31159,-117.47816999999999,Phelan,CA
8718,A-2725318,33.83656,-117.33112,Perris,CA
8719,A-2725319,33.83651,-117.33221999999999,Perris,CA
8720,A-2725320,33.95328,-118.08998000000001,Santa Fe Springs,CA
8721,A-2725321,34.06393,-117.27173,San Bernardino,CA
8722,A-2725322,34.31171,-117.47612,San Bernardino,CA
8723,A-2725323,32.77835,-117.11681000000002,San Diego,CA
8724,A-2725324,33.990095000000004,-118.401137,Culver City,CA
8725,A-2725325,34.026425,-118.20855700000001,Los Angeles,CA
8726,A-2725326,33.565139,-117.644365,Ladera Ranch,CA
8727,A-2725327,33.989556,-118.064365,Whittier,CA
8728,A-2725328,33.382,-117.23533,Fallbrook,CA
8729,A-2725329,34.06561,-117.99675,Baldwin Park,CA
8730,A-2725330,33.91553,-118.07831000000002,Norwalk,CA
8731,A-2725331,34.04965,-118.44876000000001,Los Angeles,CA
8732,A-2725332,33.989909999999995,-118.06403,Whittier,CA
8733,A-2725333,33.99475,-117.36075,Riverside,CA
8734,A-2725334,33.76589,-117.9421,Garden Grove,CA
8735,A-2725335,34.00571,-118.41349,Culver City,CA
8736,A-2725336,33.91553,-118.07831000000002,Norwalk,CA
8737,A-2725337,33.978429999999996,-117.33832,Riverside,CA
8738,A-2725338,33.854,-117.94633999999999,Anaheim,CA
8739,A-2725339,33.83067,-116.43217,Rancho Mirage,CA
8740,A-2725340,33.676951,-117.757278,Irvine,CA
8741,A-2725341,34.01627,-117.34208000000001,Riverside,CA
8742,A-2725342,34.38725,-118.58018,Stevenson Ranch,CA
8743,A-2725343,34.05984,-118.18607,Los Angeles,CA
8744,A-2725344,34.16924,-118.46793999999998,Van Nuys,CA
8745,A-2725345,34.38725,-118.58018,Stevenson Ranch,CA
8746,A-2725346,34.09834,-118.31456000000001,Los Angeles,CA
8747,A-2725347,34.05984,-118.18607,Los Angeles,CA
8748,A-2725348,34.01065,-118.2811,Los Angeles,CA
8749,A-2725349,33.94001,-118.34828999999999,Inglewood,CA
8750,A-2725350,33.85375,-117.96321999999999,Anaheim,CA
8751,A-2725351,33.94001,-118.34828999999999,Inglewood,CA
8752,A-2725352,34.072614,-117.788206,Pomona,CA
8753,A-2725353,34.037,-118.2198,Los Angeles,CA
8754,A-2725354,33.85584,-118.01733999999999,Buena Park,CA
8755,A-2725355,34.0478,-118.45103999999999,Los Angeles,CA
8756,A-2725356,34.0478,-118.45103999999999,Los Angeles,CA
8757,A-2725357,34.03025,-118.03243,Whittier,CA
8758,A-2725358,32.84863,-117.03005,Santee,CA
8759,A-2725359,34.07245,-117.94126999999999,West Covina,CA
8760,A-2725360,33.87235,-118.05915,Cerritos,CA
8761,A-2725361,34.03362,-118.02462,Whittier,CA
8762,A-2725362,34.16534,-118.46973,Van Nuys,CA
8763,A-2725363,34.06723,-117.53025,Ontario,CA
8764,A-2725364,32.68865,-117.16413999999999,Coronado,CA
8765,A-2725365,32.846109999999996,-117.11848,San Diego,CA
8766,A-2725366,34.13512,-117.60916999999999,Rancho Cucamonga,CA
8767,A-2725367,33.92848,-118.28931999999999,Los Angeles,CA
8768,A-2725368,32.719359999999995,-117.01485,Spring Valley,CA
8769,A-2725369,32.81173,-117.15566000000001,San Diego,CA
8770,A-2725370,34.17667,-118.4683,Van Nuys,CA
8771,A-2725371,33.89628,-118.05158999999999,Santa Fe Springs,CA
8772,A-2725372,34.287240000000004,-118.406521,Sylmar,CA
8773,A-2725373,33.942859999999996,-118.02763999999999,Whittier,CA
8774,A-2725374,33.886140000000005,-117.55066000000001,Corona,CA
8775,A-2725375,33.942859999999996,-118.02763999999999,Whittier,CA
8776,A-2725376,33.85235,-117.88198,Anaheim,CA
8777,A-2725377,34.13841,-118.27656999999999,Los Angeles,CA
8778,A-2725378,33.87989,-117.60745,Corona,CA
8779,A-2725379,34.08238,-118.22291000000001,Los Angeles,CA
8780,A-2725380,34.06673,-117.23857,Redlands,CA
8781,A-2725381,34.15105,-118.0896,Pasadena,CA
8782,A-2725382,33.99902,-117.37092,Riverside,CA
8783,A-2725383,34.03872,-118.21976000000001,Los Angeles,CA
8784,A-2725384,33.932320000000004,-118.34844,Inglewood,CA
8785,A-2725385,33.8819,-117.58375,Corona,CA
8786,A-2725386,34.02939,-118.39939,Los Angeles,CA
8787,A-2725387,33.99414,-117.90955,Rowland Heights,CA
8788,A-2725388,34.06654,-117.23451999999999,Redlands,CA
8789,A-2725389,33.93092,-118.36823999999999,Inglewood,CA
8790,A-2725390,34.052009999999996,-118.25981999999999,Los Angeles,CA
8791,A-2725391,33.194492,-117.130283,San Marcos,CA
8792,A-2725392,33.995870000000004,-117.36346999999999,Riverside,CA
8793,A-2725393,33.91642,-118.3527,Hawthorne,CA
8794,A-2725394,33.915836,-118.35248999999999,Hawthorne,CA
8795,A-2725395,34.11957,-117.76607,La Verne,CA
8796,A-2725396,34.13404,-117.67607,Upland,CA
8797,A-2725397,33.886140000000005,-117.55066000000001,Corona,CA
8798,A-2725398,34.03025,-117.67227,Chino,CA
8799,A-2725399,34.02006,-118.19021000000001,Los Angeles,CA
8800,A-2725400,33.139179999999996,-117.18028999999999,San Marcos,CA
8801,A-2725401,34.12107,-117.9032,Azusa,CA
8802,A-2725402,33.772240000000004,-117.90885,Garden Grove,CA
8803,A-2725403,33.902064,-118.32653,Gardena,CA
8804,A-2725404,33.902015000000006,-118.32653,Hawthorne,CA
8805,A-2725405,34.245238,-118.47308100000001,North Hills,CA
8806,A-2725406,32.78693,-117.20702,San Diego,CA
8807,A-2725407,34.12379,-117.20097,Highland,CA
8808,A-2725408,32.76794,-117.14471999999999,San Diego,CA
8809,A-2725409,33.1317,-117.32763999999999,Carlsbad,CA
8810,A-2725410,33.82165,-117.87626999999999,Anaheim,CA
8811,A-2725411,34.239129999999996,-118.47313,North Hills,CA
8812,A-2725412,34.16132,-118.29315,Glendale,CA
8813,A-2725413,33.88374,-117.63927,Corona,CA
8814,A-2725414,34.257329999999996,-118.47235,North Hills,CA
8815,A-2725415,33.89275,-117.88081000000001,Fullerton,CA
8816,A-2725416,33.84253,-117.87619,Anaheim,CA
8817,A-2725417,34.02975,-118.40551,Los Angeles,CA
8818,A-2725418,34.01158,-118.41808999999999,Culver City,CA
8819,A-2725419,33.87628,-118.12874,Bellflower,CA
8820,A-2725420,34.14565,-118.75721999999999,Agoura Hills,CA
8821,A-2725421,32.94683,-117.24298,San Diego,CA
8822,A-2725422,33.79364,-118.28388999999999,Wilmington,CA
8823,A-2725423,34.066759999999995,-117.22126999999999,Redlands,CA
8824,A-2725424,33.88374,-117.63927,Corona,CA
8825,A-2725425,33.81463,-118.16763,Long Beach,CA
8826,A-2725426,34.00046,-118.17511,Los Angeles,CA
8827,A-2725427,33.69612,-117.08483999999999,Winchester,CA
8828,A-2725428,33.93079,-118.36995,Los Angeles,CA
8829,A-2725429,34.168409999999994,-118.49752,Encino,CA
8830,A-2725430,34.0958,-117.30201000000001,San Bernardino,CA
8831,A-2725431,34.224262,-117.409503,San Bernardino,CA
8832,A-2725432,34.68929,-118.28492,Lancaster,CA
8833,A-2725433,34.23452,-117.42193,San Bernardino,CA
8834,A-2725434,34.13922,-118.01543000000001,Monrovia,CA
8835,A-2725435,33.823276,-117.245912,Perris,CA
8836,A-2725436,33.88454,-117.63691999999999,Corona,CA
8837,A-2725437,34.23487,-118.41216000000001,Pacoima,CA
8838,A-2725438,34.296690000000005,-118.47341000000002,Granada Hills,CA
8839,A-2725439,33.70207,-117.94981999999999,Fountain Valley,CA
8840,A-2725440,34.04045,-117.79818,Diamond Bar,CA
8841,A-2725441,34.39054,-118.47588,Newhall,CA
8842,A-2725442,34.051258000000004,-117.791973,Pomona,CA
8843,A-2725443,33.96717,-118.15871000000001,Bell Gardens,CA
8844,A-2725444,34.112970000000004,-117.82395,San Dimas,CA
8845,A-2725445,32.77835,-117.11681000000002,San Diego,CA
8846,A-2725446,32.75995,-117.19981999999999,San Diego,CA
8847,A-2725447,34.17208,-118.53213000000001,Tarzana,CA
8848,A-2725448,33.73811,-117.82664,Tustin,CA
8849,A-2725449,34.35929,-118.55393000000001,Newhall,CA
8850,A-2725450,33.85375,-117.96321999999999,Anaheim,CA
8851,A-2725451,34.148109999999996,-118.03469,Arcadia,CA
8852,A-2725452,34.21529,-118.43092,Panorama City,CA
8853,A-2725453,34.21935,-118.43173,Panorama City,CA
8854,A-2725454,34.16024,-118.46763,Sherman Oaks,CA
8855,A-2725455,34.052279,-117.78962299999999,Pomona,CA
8856,A-2725456,34.04045,-117.79818,Diamond Bar,CA
8857,A-2725457,34.30045,-118.47672,Sylmar,CA
8858,A-2725458,33.92096,-118.36856999999999,Hawthorne,CA
8859,A-2725459,33.8078,-118.08161000000001,Long Beach,CA
8860,A-2725460,33.784929999999996,-117.88378999999999,Orange,CA
8861,A-2725461,33.82165,-117.87626999999999,Anaheim,CA
8862,A-2725462,34.03042,-117.61545,Ontario,CA
8863,A-2725463,34.24689,-118.4249,Pacoima,CA
8864,A-2725464,33.88192,-117.26796000000002,March Air Reserve Base,CA
8865,A-2725465,32.81641,-117.15923000000001,San Diego,CA
8866,A-2725466,32.70923,-117.14773999999998,San Diego,CA
8867,A-2725467,33.6944,-117.93691000000001,Fountain Valley,CA
8868,A-2725468,34.07221,-117.90351000000001,West Covina,CA
8869,A-2725469,34.1293,-118.22896000000001,Los Angeles,CA
8870,A-2725470,34.00444,-118.4122,Culver City,CA
8871,A-2725471,34.11972,-117.75781,La Verne,CA
8872,A-2725472,33.10044,-117.30847,Carlsbad,CA
8873,A-2725473,34.07203,-117.88671000000001,West Covina,CA
8874,A-2725474,33.86589,-117.87875,Placentia,CA
8875,A-2725475,33.254940000000005,-117.15425,Escondido,CA
8876,A-2725476,34.07285,-118.26907,Los Angeles,CA
8877,A-2725477,34.03693,-118.43876999999999,Los Angeles,CA
8878,A-2725478,34.02779,-117.75381000000002,Pomona,CA
8879,A-2725479,34.16103,-118.63333999999999,Woodland Hills,CA
8880,A-2725480,33.26663,-117.15693,Escondido,CA
8881,A-2725481,34.0389,-118.43988,Los Angeles,CA
8882,A-2725482,33.76658,-117.48716,Corona,CA
8883,A-2725483,33.766690000000004,-117.48721,Corona,CA
8884,A-2725484,33.85864,-118.03329,La Palma,CA
8885,A-2725485,32.60988,-117.03667,Chula Vista,CA
8886,A-2725486,32.72403,-117.15088,San Diego,CA
8887,A-2725487,33.06835,-117.29336,Encinitas,CA
8888,A-2725488,33.65905,-117.2953,Lake Elsinore,CA
8889,A-2725489,32.99272,-117.25598000000001,Del Mar,CA
8890,A-2725490,33.82195,-118.20685,Long Beach,CA
8891,A-2725491,34.13217,-117.94976000000001,Baldwin Park,CA
8892,A-2725492,34.022766,-117.813377,Diamond Bar,CA
8893,A-2725493,33.982659999999996,-118.39496000000001,Culver City,CA
8894,A-2725494,33.90834,-117.45343999999999,Riverside,CA
8895,A-2725495,34.014509999999994,-117.81936999999999,Diamond Bar,CA
8896,A-2725496,32.975159999999995,-117.25118,Del Mar,CA
8897,A-2725497,33.88414,-118.02911,Santa Fe Springs,CA
8898,A-2725498,34.67159,-118.15466,Lancaster,CA
8899,A-2725499,33.88454,-117.63691999999999,Corona,CA
8900,A-2725500,33.89628,-118.05158999999999,Santa Fe Springs,CA
8901,A-2725501,34.419309999999996,-118.58112,Valencia,CA
8902,A-2725502,34.171079999999996,-118.50441000000001,Encino,CA
8903,A-2725503,34.1505,-118.80915,Westlake Village,CA
8904,A-2725504,34.030559999999994,-117.64511,Ontario,CA
8905,A-2725505,34.433820000000004,-118.38893999999999,Canyon Country,CA
8906,A-2725506,33.865559999999995,-118.33008999999998,Torrance,CA
8907,A-2725507,33.87656,-118.07772,Cerritos,CA
8908,A-2725508,33.78986,-118.22506000000001,Long Beach,CA
8909,A-2725509,33.92631,-118.21353,Lynwood,CA
8910,A-2725510,34.03474,-118.34277,Los Angeles,CA
8911,A-2725511,33.916415,-117.31423000000001,Riverside,CA
8912,A-2725512,33.94178,-117.27361,Moreno Valley,CA
8913,A-2725513,34.16469,-118.47338,Encino,CA
8914,A-2725514,33.773108,-118.039092,Westminster,CA
8915,A-2725515,34.150054,-118.46867900000001,Sherman Oaks,CA
8916,A-2725516,33.781075,-118.090349,Los Alamitos,CA
8917,A-2725517,34.03067,-117.6067,Ontario,CA
8918,A-2725518,34.06142,-118.16847,Monterey Park,CA
8919,A-2725519,34.222559999999994,-118.37041,Sun Valley,CA
8920,A-2725520,34.12133,-117.278125,San Bernardino,CA
8921,A-2725521,32.58971,-117.03645,San Diego,CA
