,Unnamed: 0,ID,Start_Time,County,State,Severity,Start_Lat,Start_Lng,Sunrise_Sunset,Weekday,Hour,Month
686546,1451836,A-4175179,2019-04-23 07:08:25,Clayton,GA,4,33.67015,-84.33254000000001,Day,1,7,4
686549,1451839,A-4175182,2019-04-23 08:13:17,Clayton,GA,4,33.67015,-84.33254000000001,Day,1,8,4
687314,1453799,A-4177142,2019-04-27 21:26:40,Clayton,GA,2,33.63239,-84.40736,Night,5,21,4
687317,1453802,A-4177145,2019-04-27 23:23:40,Clayton,GA,2,33.57498,-84.3355,Night,5,23,4
687318,1453803,A-4177146,2019-04-27 23:23:40,Clayton,GA,2,33.57798,-84.34121999999999,Night,5,23,4
687419,1454263,A-4177606,2019-04-30 00:47:39,Clayton,GA,2,33.644599,-84.315629,Night,1,0,4
687584,1454751,A-4178094,2019-04-01 22:30:11,Clayton,GA,3,33.63176,-84.39544000000001,Night,0,22,4
688156,1456930,A-4180273,2019-05-06 09:59:01,Clayton,GA,2,33.584301,-84.374033,Day,0,9,5
688505,1458083,A-4181426,2019-05-08 03:52:59,Clayton,GA,3,33.634809999999995,-84.39905,Night,2,3,5
688506,1458084,A-4181427,2019-05-08 03:52:59,Clayton,GA,3,33.62683,-84.41891,Night,2,3,5
688507,1458085,A-4181428,2019-05-08 03:52:59,Clayton,GA,3,33.632459999999995,-84.40071999999999,Night,2,3,5
688508,1458086,A-4181429,2019-05-08 03:52:59,Clayton,GA,3,33.631190000000004,-84.41099,Night,2,3,5
688509,1458087,A-4181430,2019-05-08 03:52:59,Clayton,GA,3,33.6324,-84.40643,Night,2,3,5
688521,1458099,A-4181442,2019-05-08 08:22:17,Clayton,GA,2,33.58553,-84.37836999999999,Day,2,8,5
688524,1458102,A-4181445,2019-05-08 09:18:32,Clayton,GA,3,33.63991,-84.45473,Day,2,9,5
689155,1460013,A-4183356,2019-05-12 12:44:44,Clayton,GA,3,33.562,-84.31508000000001,Day,6,12,5
689423,1460995,A-4184338,2019-05-14 08:05:49,Clayton,GA,4,33.440359,-84.32128,Day,1,8,5
689428,1461000,A-4184343,2019-05-14 07:45:29,Clayton,GA,4,33.574670000000005,-84.27615,Day,1,7,5
689430,1461002,A-4184345,2019-05-14 07:51:29,Clayton,GA,2,33.631384000000004,-84.410949,Day,1,7,5
689870,1462191,A-4185534,2019-05-17 00:37:19,Clayton,GA,3,33.55014,-84.26856,Night,4,0,5
690031,1462691,A-4186034,2019-05-17 08:21:05,Clayton,GA,4,33.574670000000005,-84.27615,Day,4,8,5
690037,1462697,A-4186040,2019-05-17 08:12:04,Clayton,GA,4,33.607279999999996,-84.29536,Day,4,8,5
690038,1462698,A-4186041,2019-05-17 08:31:32,Clayton,GA,3,33.57498,-84.3355,Day,4,8,5
690214,1463349,A-4186692,2019-05-19 09:41:17,Clayton,GA,2,33.63176,-84.39544000000001,Day,6,9,5
690408,1464107,A-4187450,2019-05-21 07:08:18,Clayton,GA,2,33.609790000000004,-84.39609,Day,1,7,5
690856,1465291,A-4188634,2019-05-23 19:53:13,Clayton,GA,2,33.64519,-84.39882,Day,3,19,5
691333,1466650,A-4189993,2019-05-27 09:07:32,Clayton,GA,3,33.58553,-84.37836999999999,Day,0,9,5
691346,1466665,A-4190008,2019-05-27 15:39:03,Clayton,GA,2,33.61886,-84.43324,Day,0,15,5
691481,1467088,A-4190431,2019-05-28 16:15:07,Clayton,GA,2,33.63775,-84.38024,Day,1,16,5
691507,1467117,A-4190460,2019-05-29 00:51:02,Clayton,GA,3,33.637473,-84.401439,Night,2,0,5
692142,1468515,A-4191858,2019-05-30 18:35:22,Clayton,GA,2,33.585346,-84.378422,Day,3,18,5
692622,1469768,A-4193111,2019-05-01 10:33:12,Clayton,GA,3,33.61616,-84.44218000000001,Day,2,10,5
692944,1470754,A-4194097,2019-06-02 13:12:55,Clayton,GA,4,33.616279999999996,-84.29722,Day,6,13,6
692986,1471116,A-4194459,2019-06-03 08:42:57,Clayton,GA,2,33.617439000000005,-84.297399,Day,0,8,6
693008,1471138,A-4194481,2019-06-03 19:58:41,Clayton,GA,4,33.467317,-84.335526,Day,0,19,6
693009,1471139,A-4194482,2019-06-03 19:58:41,Clayton,GA,4,33.468665,-84.33596800000001,Day,0,19,6
693011,1471141,A-4194484,2019-06-03 22:45:54,Clayton,GA,4,33.46382,-84.33382900000001,Night,0,22,6
693012,1471142,A-4194485,2019-06-03 22:45:54,Clayton,GA,4,33.469021000000005,-84.336028,Night,0,22,6
693206,1471696,A-4195039,2019-06-04 15:21:24,Clayton,GA,2,33.578716,-84.350241,Day,1,15,6
693549,1472932,A-4196275,2019-06-06 17:42:19,Clayton,GA,2,33.61616,-84.44218000000001,Day,3,17,6
693665,1473493,A-4196836,2019-06-07 06:27:45,Clayton,GA,3,33.61886,-84.43324,Day,4,6,6
693842,1474535,A-4197878,2019-06-10 02:58:30,Clayton,GA,3,33.57837,-84.34944,Night,0,2,6
693879,1474572,A-4197915,2019-06-10 09:36:47,Clayton,GA,2,33.574670000000005,-84.27615,Day,0,9,6
694106,1475163,A-4198506,2019-06-11 23:51:45,Clayton,GA,3,33.562,-84.31508000000001,Night,1,23,6
694394,1476269,A-4199612,2019-06-13 06:56:16,Clayton,GA,2,33.574670000000005,-84.27615,Day,3,6,6
694434,1476315,A-4199658,2019-06-13 16:25:30,Clayton,GA,2,33.63239,-84.40736,Day,3,16,6
694574,1476812,A-4200155,2019-06-14 05:37:30,Clayton,GA,3,33.62894,-84.40039,Night,4,5,6
694765,1477405,A-4200748,2019-06-16 13:50:10,Clayton,GA,2,33.617447999999996,-84.436437,Day,6,13,6
695034,1478201,A-4201544,2019-06-18 20:20:55,Clayton,GA,2,33.637473,-84.401439,Day,1,20,6
695212,1478643,A-4201986,2019-06-19 07:33:41,Clayton,GA,2,33.609790000000004,-84.39609,Day,2,7,6
695816,1480319,A-4203662,2019-06-23 13:27:39,Clayton,GA,3,33.61616,-84.44218000000001,Day,6,13,6
695879,1480633,A-4203976,2019-06-24 13:44:12,Clayton,GA,2,33.63239,-84.40736,Day,0,13,6
695909,1480665,A-4204008,2019-06-24 18:17:15,Clayton,GA,2,33.61717,-84.39841,Day,0,18,6
695922,1480678,A-4204021,2019-06-24 20:56:11,Clayton,GA,2,33.61616,-84.44218000000001,Night,0,20,6
696086,1481132,A-4204475,2019-06-25 18:07:11,Clayton,GA,3,33.62966,-84.40066,Day,1,18,6
696255,1481637,A-4204980,2019-06-26 09:12:24,Clayton,GA,2,33.6485,-84.44586,Day,2,9,6
696688,1483075,A-4206418,2019-06-29 14:40:07,Clayton,GA,4,33.55014,-84.26856,Day,5,14,6
696755,1483371,A-4206714,2019-06-30 10:52:51,Clayton,GA,2,33.622811999999996,-84.399665,Day,6,10,6
696756,1483372,A-4206715,2019-06-30 10:52:51,Clayton,GA,2,33.62894,-84.40039,Day,6,10,6
697040,1484848,A-4208191,2019-08-26 07:40:10,Clayton,GA,2,33.577940000000005,-84.2766,Day,0,7,8
697047,1484855,A-4208198,2019-08-26 08:53:02,Clayton,GA,2,33.57498,-84.3355,Day,0,8,8
701684,1491884,A-4215227,2019-07-02 14:29:16,Clayton,GA,2,33.606552,-84.403858,Day,1,14,7
701689,1491889,A-4215232,2019-07-02 14:17:15,Clayton,GA,2,33.63292,-84.40753000000001,Day,1,14,7
701690,1491890,A-4215233,2019-07-02 14:17:15,Clayton,GA,2,33.63136,-84.41223000000001,Day,1,14,7
701714,1491916,A-4215259,2019-07-03 00:33:43,Clayton,GA,3,33.63132,-84.39628,Night,2,0,7
701715,1491917,A-4215260,2019-07-03 00:33:43,Clayton,GA,3,33.63194,-84.39843,Night,2,0,7
701716,1491918,A-4215261,2019-07-03 00:33:43,Clayton,GA,3,33.6324,-84.40643,Night,2,0,7
701718,1491920,A-4215263,2019-07-03 00:33:43,Clayton,GA,3,33.632490000000004,-84.38691,Night,2,0,7
701719,1491921,A-4215264,2019-07-03 00:33:43,Clayton,GA,3,33.62683,-84.41891,Night,2,0,7
701720,1491922,A-4215265,2019-07-03 00:33:43,Clayton,GA,3,33.632459999999995,-84.40071999999999,Night,2,0,7
701721,1491923,A-4215266,2019-07-03 00:33:43,Clayton,GA,3,33.63578,-84.38365999999999,Night,2,0,7
701722,1491924,A-4215267,2019-07-03 00:33:43,Clayton,GA,3,33.631190000000004,-84.41099,Night,2,0,7
701781,1492313,A-4215656,2019-07-03 08:01:29,Clayton,GA,2,33.61616,-84.44218000000001,Day,2,8,7
701808,1492344,A-4215687,2019-07-03 23:46:05,Clayton,GA,4,33.632490000000004,-84.38691,Night,2,23,7
701809,1492345,A-4215688,2019-07-03 23:46:05,Clayton,GA,4,33.63194,-84.39843,Night,2,23,7
701810,1492346,A-4215689,2019-07-03 23:46:05,Clayton,GA,4,33.63578,-84.38365999999999,Night,2,23,7
701811,1492347,A-4215690,2019-07-03 23:46:05,Clayton,GA,4,33.63132,-84.39628,Night,2,23,7
701812,1492348,A-4215691,2019-07-03 23:46:05,Clayton,GA,4,33.6324,-84.40643,Night,2,23,7
701813,1492349,A-4215692,2019-07-03 23:46:05,Clayton,GA,4,33.632459999999995,-84.40071999999999,Night,2,23,7
701983,1492992,A-4216335,2019-07-05 08:40:06,Clayton,GA,2,33.61124,-84.39653,Day,4,8,7
702004,1493016,A-4216359,2019-07-05 16:47:37,Clayton,GA,2,33.63138,-84.41096,Day,4,16,7
702631,1495557,A-4218900,2019-07-11 06:51:11,Clayton,GA,2,33.58805,-84.38351999999999,Day,3,6,7
702647,1495573,A-4218916,2019-07-11 09:18:12,Clayton,GA,2,33.609790000000004,-84.39609,Day,3,9,7
702804,1496138,A-4219481,2019-07-12 04:39:14,Clayton,GA,3,33.62966,-84.40066,Night,4,4,7
702807,1496141,A-4219484,2019-07-12 04:41:29,Clayton,GA,4,33.62966,-84.40066,Night,4,4,7
703009,1497230,A-4220573,2019-07-15 02:37:44,Clayton,GA,3,33.63176,-84.39544000000001,Night,0,2,7
703210,1497800,A-4221143,2019-07-16 17:52:48,Clayton,GA,2,33.619271000000005,-84.432438,Day,1,17,7
703500,1498830,A-4222173,2019-07-18 15:38:34,Clayton,GA,4,33.609790000000004,-84.39609,Day,3,15,7
703501,1498831,A-4222174,2019-07-18 15:38:34,Clayton,GA,4,33.61745,-84.39725,Day,3,15,7
703773,1499771,A-4223114,2019-07-20 23:14:29,Clayton,GA,4,33.639070000000004,-84.37810999999999,Night,5,23,7
703774,1499772,A-4223115,2019-07-20 23:14:29,Clayton,GA,4,33.635740000000006,-84.3846,Night,5,23,7
703775,1499773,A-4223116,2019-07-20 23:14:29,Clayton,GA,4,33.63238,-84.39631,Night,5,23,7
703776,1499774,A-4223117,2019-07-20 23:14:29,Clayton,GA,4,33.63296,-84.3873,Night,5,23,7
703817,1500046,A-4223389,2019-07-21 12:58:44,Clayton,GA,4,33.61717,-84.39841,Day,6,12,7
704204,1501581,A-4224924,2019-07-24 17:24:18,Clayton,GA,2,33.64562,-84.39832,Day,2,17,7
704208,1501585,A-4224928,2019-07-24 18:52:02,Clayton,GA,3,33.63991,-84.45473,Day,2,18,7
705158,1504948,A-4228291,2019-07-31 17:49:52,Clayton,GA,2,33.61886,-84.43324,Day,2,17,7
705716,1507218,A-4230561,2019-08-05 06:36:12,Clayton,GA,2,33.609790000000004,-84.39609,Night,0,6,8
705779,1507281,A-4230624,2019-08-05 18:30:28,Clayton,GA,2,33.63704,-84.30797,Day,0,18,8
705788,1507290,A-4230633,2019-08-05 18:47:40,Clayton,GA,3,33.585519,-84.379049,Day,0,18,8
705939,1507818,A-4231161,2019-08-06 17:53:51,Clayton,GA,2,33.637617,-84.401411,Day,1,17,8
706073,1508327,A-4231670,2019-08-07 13:40:07,Clayton,GA,2,33.640809999999995,-84.39996,Day,2,13,8
706074,1508328,A-4231671,2019-08-07 13:40:07,Clayton,GA,2,33.646409999999996,-84.3978,Day,2,13,8
706077,1508331,A-4231674,2019-08-07 13:40:07,Clayton,GA,2,33.64305,-84.399,Day,2,13,8
706127,1508382,A-4231725,2019-08-08 00:34:41,Clayton,GA,2,33.61717,-84.39841,Night,3,0,8
706794,1510951,A-4234294,2019-08-13 06:04:40,Clayton,GA,3,33.640809999999995,-84.39996,Night,1,6,8
706795,1510952,A-4234295,2019-08-13 06:04:40,Clayton,GA,3,33.64305,-84.399,Night,1,6,8
706797,1510954,A-4234297,2019-08-13 07:08:30,Clayton,GA,2,33.574670000000005,-84.27615,Day,1,7,8
706799,1510956,A-4234299,2019-08-13 07:58:40,Clayton,GA,2,33.585341,-84.37840600000001,Day,1,7,8
707358,1513052,A-4236395,2019-08-17 03:01:25,Clayton,GA,3,33.62894,-84.40039,Night,5,3,8
707360,1513054,A-4236397,2019-08-17 03:43:25,Clayton,GA,3,33.57498,-84.3355,Night,5,3,8
707451,1513642,A-4236985,2019-08-19 18:30:33,Clayton,GA,2,33.61616,-84.44218000000001,Day,0,18,8
707713,1514662,A-4238005,2019-08-21 08:39:33,Clayton,GA,3,33.62894,-84.40039,Day,2,8,8
707868,1515277,A-4238620,2019-08-22 16:18:39,Clayton,GA,2,33.632253999999996,-84.38718,Day,3,16,8
707979,1515720,A-4239063,2019-08-23 08:27:31,Clayton,GA,2,33.56749,-84.32422,Day,4,8,8
